,GCJ02_point_lat,GCJ02_point_lng,WGS84_point_lat,WGS84_point_lng,address
85,31.264510,121.505150,31.26652910753445,121.50073447653308,上海市虹口区张堰镇双园村10组3788号花园城附近
86,31.066560,121.526470,31.068741725345387,121.52214557638801,上海市闵行区三鲁公路与沈杜公路交叉口，三鲁公路2500号
87,31.200330,121.696730,31.202409260338296,121.69239674060509,"上海市浦东新区华夏东路，国美电器东,华夏东路2311号"
88,31.317410,121.578470,31.319567847074644,121.57424799332915,上海市浦东新区浦东北路2138号，浦东北路与横安路交叉
89,31.128820,121.696270,31.130936902419418,121.6919435072853,上海市浦东新区南六公路1756号，南六公路与龄南路交叉口向南，路东
90,31.255280,121.392640,31.257106007019292,121.38798865824396,上海市普陀区真北支路14号(真北路2192号)与中环路交叉处
91,31.302586,121.589351,31.304756187264182,121.58514017926389,"上海市浦东新区五洲大道与张杨北路交叉口,五洲大道地铁口附近"
92,31.165910,121.187720,31.167900368895943,121.18323338772528,上海市青浦区赵巷镇赵重公路275号，赵重公路与盈港东路交叉处北行，路西
93,31.113790,121.779150,31.115879759642812,121.7748110291812,上海市浦东新区祝桥镇上海绕城高速与金亭公路交汇处向南路西
94,31.254380,121.363680,31.256234111603156,121.35906115942188,上海市嘉定区曹安公路1760号，曹安公路与定边路交叉拐角处
95,31.271500,121.498020,31.273494705634967,121.49357810586959,上海市虹口区四平路754号，四平路与新港路交叉口沿四平路，路东
96,31.233290,121.133650,31.235153341424006,121.12905629646187,"上海市青浦区外青松公路与鹤达路交叉口向南路西,腾骏机械附近，外青松公路3890号"
97,31.115810,121.455404,31.11776488400845,121.45083631758696,"上海市徐汇区龙吴路2455号,龙吴路与华济路交叉口西北角"
98,31.092380,121.517470,31.094521862107626,121.51311282915877,上海市闵行区三鲁路4225号
99,31.202770,121.471020,31.204718145949784,121.46649067654137,上海市黄浦区打浦路（打浦路159号）与斜士路交叉处东北方向，长春苑附近
100,31.254210,121.385830,31.256040255332977,121.3811831187091,"上海市普陀区真光路1877号,真光公园附近"
101,31.136590,121.103280,31.13847716304951,121.0986711453237,上海市青浦区沪青平公路5824号，一里港桥向西路北
102,31.108540,121.430560,31.110455123454006,121.42594066851788,上海市闵行区虹梅南路与老沪闵路交叉处，虹梅南路1876号
103,31.327410,121.462750,31.32928367019576,121.45818458892484,"上海市宝山区一二八纪念路(一二八纪念路215号)与虎林路交叉口,昌鑫时代绿园附近"
104,31.302680,121.420580,31.304491692875708,121.4159313380445,上海市宝山区场中路3930号与守仁桥街交叉口
105,31.231950,121.410240,31.23378581901686,121.40559018689626,"上海市普陀区金沙江路与中山北路交叉口处,杏山路5号"
106,31.223820,121.647570,31.225978282216673,121.64332597998549,"上海市浦东新区龙东大道与唐陆路交叉口西南方向,龙东大道2278号"
107,31.269850,121.672770,31.271941352386943,121.66847500735655,"上海市浦东新区川沙路816号,金海路与川沙路交叉口"
108,31.251370,121.332850,31.253278626054115,121.32829434452842,上海市嘉定区江桥镇沪宁高速公路江桥收费口南侧
109,31.155360,121.450360,31.157282929346128,121.44577603464582,"上海市徐汇区龙吴路560号,龙吴路与黄石路交叉口向南路东"
110,31.173350,121.303930,31.175349395896543,121.29944499945782,上海市青浦区沪青平公路1538号
111,31.418540,121.285130,31.420471173100427,121.2806580109942,上海市嘉定区徐行镇新建一路1500号
112,31.151590,121.801780,31.153689983720042,121.79748154499448,上海市浦东新区祝桥镇上海浦东国际机场飞翱路东侧
113,31.276820,121.534720,31.27891713592032,121.53040437428791,"上海市杨浦区周家嘴路与双阳路交叉处,周家嘴路3299号"
114,31.153440,121.435690,31.155337972586505,121.43107517280335,上海市徐汇区石龙路577号，石龙路与龙川北路交叉口东行，路南侧
115,31.321760,121.538190,31.323848026811326,121.53388112759,"上海市杨浦区市光路1200号,市光路与包头路交叉路口"
